cluster	matrix_name	transcripts_ids	Gene	Enrichment	Adjust P-value	Description
flame cells	Smp-127460	Smp_127460.1,Smp_127460.2,Smp_127460.3,Smp_127460.4	Smp_127460	0.787565324378104	0	Putative myosin heavy chain
flame cells	Smp-168730	Smp_168730.1	Smp_168730	0.7860340941548616	0	Carbonic anhydrase
flame cells	Smp-105480	Smp_105480.1	Smp_105480	0.7804384479666859	0	ADP-ribosylation factor-like 6, arl6
flame cells	Smp-337220	Smp_337220.1	Smp_337220	0.7783109186411106	0	NA
flame cells	Smp-345490	Smp_345490.1,Smp_345490.2	Smp_345490	0.7774275479520865	0	NA
flame cells	Smp-098650	Smp_098650.1,Smp_098650.2	Smp_098650	0.7713484313285661	0	NA
flame cells	Smp-146600	Smp_146600.1,Smp_146600.2	Smp_146600	0.7687059533412283	0	Putative rho GTPase
flame cells	Smp-135550	Smp_135550.1	Smp_135550	0.7677819103273545	0	Nalp (Nacht, leucine rich repeat and pyrin domain containing)-related
flame cells	Smp-140000	Smp_140000.1	Smp_140000	0.765171308060624	0	Putative tetraspanin-CD63 receptor
flame cells	Smp-075140	Smp_075140.1	Smp_075140	0.7632225174738131	0	Mitochondria-eating protein
flame cells	Smp-246940	Smp_246940.1,Smp_246940.2	Smp_246940	0.7549674330217194	0	LisH domain-containing protein
flame cells	Smp-130580	Smp_130580.1	Smp_130580	0.7506298142277507	0	PID domain-containing protein
flame cells	Smp-177010	Smp_177010.1	Smp_177010	0.7504227499586291	0	Putative mk-ser/thr/tyr interacting protein (Mk-styx)
flame cells	Smp-013810	Smp_013810.1,Smp_013810.2	Smp_013810	0.7496039126603843	0	NA
flame cells	Smp-002950	Smp_002950.1	Smp_002950	0.7445078001417966	0	Putative 13 kDa deflagellation-inducible protein
flame cells	Smp-135170	Smp_135170.1,Smp_135170.2	Smp_135170	0.7434110630067405	0	Cilia- and flagella-associated protein 206
flame cells	Smp-159340	Smp_159340.1,Smp_159340.2	Smp_159340	0.7433981112354587	0	Cytoplasmic dynein 2 light intermediate chain 1
flame cells	Smp-197230	Smp_197230.1,Smp_197230.2	Smp_197230	0.740249294553909	0	Adenylate kinase, putative
flame cells	Smp-144370	Smp_144370.1,Smp_144370.2,Smp_144370.3	Smp_144370	0.7362836628845815	0	Putative leucine rich repeat-containing
flame cells	Smp-342730	Smp_342730.1,Smp_342730.2	Smp_342730	0.7352205158907519	0	DUF4201 domain-containing protein
flame cells	Smp-130080	Smp_130080.1	Smp_130080	0.7331713602711631	2.929451415800997e-245	Putative ankrd45 protein
flame cells	Smp-245090	Smp_245090.1	Smp_245090	0.7320383711830737	0	NA
flame cells	sat1	Smp_090120.1	Smp_090120	0.7309590447290053	7.3701926173812735e-264	Tubulin alpha chain
flame cells	Smp-323340	Smp_323340.1	Smp_323340	0.7302554243536961	0	NA
flame cells	Smp-159930	Smp_159930.1	Smp_159930	0.7301504379937201	0	ADP-ribosylation factor-like 3, arl3
flame cells	Smp-153780	Smp_153780.1	Smp_153780	0.7295289170862144	0	Putative glutamate receptor, kainate
flame cells	Smp-164360	Smp_164360.1,Smp_164360.2	Smp_164360	0.7260796529291196	0	DUF4515 domain-containing protein
flame cells	Smp-166420	Smp_166420.1	Smp_166420	0.7246849455619975	0	Tetratricopeptide repeat protein 30
flame cells	Smp-136190	Smp_136190.1	Smp_136190	0.7221739322955003	0	Nuclear protein MDM1
flame cells	Smp-069890	Smp_069890.1	Smp_069890	0.7206889767248803	0	NA
flame cells	Smp-140650	Smp_140650.1	Smp_140650	0.720660175119689	0	NA
flame cells	Smp-134140	Smp_134140.1,Smp_134140.2,Smp_134140.3,Smp_134140.4,Smp_134140.5	Smp_134140	0.7197825990720822	1.502579650140882e-276	Phosphodiesterase
flame cells	Smp-343840	Smp_343840.1	Smp_343840	0.71957703863008	0	NA
flame cells	Smp-345170	Smp_345170.1	Smp_345170	0.7186909513048853	0	DUF1619 domain-containing protein
flame cells	Smp-310620	Smp_310620.1,Smp_310620.2,Smp_310620.3	Smp_310620	0.7172780903287571	0	NA
flame cells	Smp-073400	Smp_073400.1	Smp_073400	0.715879243247985	5.157174439670872e-218	Putative lysosome-associated membrane glycoprotein
flame cells	Smp-181440	Smp_181440.1,Smp_181440.2,Smp_181440.3,Smp_181440.4,Smp_181440.5	Smp_181440	0.7158629235934632	0	TYR_PHOSPHATASE_2 domain-containing protein
flame cells	Smp-245380	Smp_245380.1,Smp_245380.2	Smp_245380	0.7116930463715612	0	WD_REPEATS_REGION domain-containing protein
flame cells	Smp-141960	Smp_141960.1,Smp_141960.2	Smp_141960	0.7110420352525955	0	Putative ankyrin repeat domain protein
flame cells	vasl	Smp_133170.1,Smp_133170.2	Smp_133170	0.7103187731617244	0	Putative vasohibin
flame cells	Smp-056780	Smp_056780.1	Smp_056780	0.7080494077391344	8.547520871645885e-292	Dynein light chain roadblock
flame cells	Smp-247180	Smp_247180.1	Smp_247180	0.7040747609260378	0	SHSP domain-containing protein
flame cells	Smp-322800	Smp_322800.1	Smp_322800	0.7029382690281335	0	NA
flame cells	Smp-137920	Smp_137920.1	Smp_137920	0.6984962316418333	0	Putative chloride intracellular channel
flame cells	Smp-267130	Smp_267130.1,Smp_267130.2	Smp_267130	0.6966116437343246	6.278628880015515e-306	NA
flame cells	Smp-017430	Smp_017430.1	Smp_017430	0.6959892355136401	5.68692059232649e-255	Tetraspanin
flame cells	Smp-162180	Smp_162180.1	Smp_162180	0.6957690680608715	0	Putative crp3/crip3
flame cells	Smp-346300	Smp_346300.1	Smp_346300	0.6949416681485829	0	NA
flame cells	Smp-132300	Smp_132300.1	Smp_132300	0.6944854574008114	0	Kinesin-like protein
flame cells	Smp-330620	Smp_330620.1	Smp_330620	0.6940206798345648	2.0259954629098704e-227	V-type proton ATPase subunit
flame cells	Smp-156720	Smp_156720.1,Smp_156720.2	Smp_156720	0.691264784690166	1.2593565e-317	Putative o-linked n-acetylglucosamine transferase, ogt
flame cells	Smp-135930	Smp_135930.1	Smp_135930	0.6902554786661352	0	MYND-type domain-containing protein
flame cells	Smp-243950	Smp_243950.1,Smp_243950.2,Smp_243950.3	Smp_243950	0.6896425779604634	0	IFT81_CH domain-containing protein
flame cells	Smp-344380	Smp_344380.1,Smp_344380.2,Smp_344380.3,Smp_344380.4	Smp_344380	0.6892849592021457	0	TPR_REGION domain-containing protein
flame cells	Smp-156480	Smp_156480.1,Smp_156480.2,Smp_156480.3,Smp_156480.4,Smp_156480.5	Smp_156480	0.6888870825074854	0	NA
flame cells	Smp-105950	Smp_105950.1,Smp_105950.2	Smp_105950	0.6854943362386803	0	Putative armc3
flame cells	Smp-181180	Smp_181180.1,Smp_181180.2	Smp_181180	0.682689512158448	2.5966e-319	NA
flame cells	Smp-131050	Smp_131050.1	Smp_131050	0.6825135073240876	2.4432370122243727e-300	Putative camp-dependent protein kinase type II regulatory subunit
flame cells	Smp-009760	Smp_009760.1	Smp_009760	0.6779972598342079	0	14-3-3 protein homolog 1
flame cells	Smp-318970	Smp_318970.1	Smp_318970	0.6759840829376805	0	NA
flame cells	Smp-135300	Smp_135300.1	Smp_135300	0.6752118039809172	0	NA
flame cells	Smp-137950	Smp_137950.1,Smp_137950.2	Smp_137950	0.6695974168976155	0	NA
flame cells	Smp-245220	Smp_245220.1	Smp_245220	0.6670311510863822	0	NA
flame cells	Smp-160170	Smp_160170.1,Smp_160170.2,Smp_160170.3,Smp_160170.4	Smp_160170	0.6660265953275898	0	NA
flame cells	Smp-035500	Smp_035500.1	Smp_035500	0.6652811009820008	0	NA
flame cells	Smp-121320	Smp_121320.1,Smp_121320.2,Smp_121320.3	Smp_121320	0.663032985252507	2.856273e-318	Cilia- and flagella-associated protein 299
flame cells	Smp-000300	Smp_000300.1,Smp_000300.2	Smp_000300	0.6567657329034552	0	Similar to WD repeat domain 19-related
flame cells	Smp-143780	Smp_143780.1,Smp_143780.2	Smp_143780	0.6563783055850108	1.4674940666575454e-231	T-complex-associated-testis-expressed 1-related
flame cells	Smp-058190	Smp_058190.1,Smp_058190.2	Smp_058190	0.6518154976138807	7.60427744167745e-269	Putative dna double-strand break repair rad50 ATPase
flame cells	Smp-014680	Smp_014680.1	Smp_014680	0.6486927930088269	0	DUF4201 domain-containing protein
flame cells	Smp-074280	Smp_074280.1	Smp_074280	0.6481218088690496	0	NA
flame cells	Smp-172360	Smp_172360.1	Smp_172360	0.647542533577829	0	NA
flame cells	Smp-334490	Smp_334490.1,Smp_334490.2,Smp_334490.3	Smp_334490	0.6473914790162097	9.53149939806718e-277	CFAP91 domain-containing protein
flame cells	Smp-141460	Smp_141460.1,Smp_141460.2,Smp_141460.3	Smp_141460	0.6450267218142463	0	NA
flame cells	Smp-159840	Smp_159840.1,Smp_159840.2	Smp_159840	0.6423926806089387	0	Dynein heavy chain, putative
flame cells	Smp-009800	Smp_009800.1,Smp_009800.2	Smp_009800	0.6419137239074888	0	Serine/threonine kinase
flame cells	Smp-125980	Smp_125980.1	Smp_125980	0.6417095587408496	0	NA
flame cells	Smp-143910	Smp_143910.1,Smp_143910.2,Smp_143910.3,Smp_143910.4,Smp_143910.5	Smp_143910	0.6413209752736555	0	C2 domain-containing protein
flame cells	Smp-158770	Smp_158770.1,Smp_158770.2,Smp_158770.3,Smp_158770.4	Smp_158770	0.639684842560029	0	NA
flame cells	Smp-301620	Smp_301620.1	Smp_301620	0.6383784712102241	1.705665387830167e-226	14-3-3 protein, putative
flame cells	Smp-104110	Smp_104110.1	Smp_104110	0.638124055963412	0	Putative rho GTPase
flame cells	Smp-245970	Smp_245970.1,Smp_245970.2	Smp_245970	0.6335000882746338	0	NA
flame cells	Smp-330760	Smp_330760.1,Smp_330760.2	Smp_330760	0.6298700715268186	0	NA
flame cells	Smp-146080	Smp_146080.1,Smp_146080.2,Smp_146080.3,Smp_146080.4,Smp_146080.5	Smp_146080	0.6270882571915528	0	DUF4821 domain-containing protein
flame cells	Smp-243660	Smp_243660.1	Smp_243660	0.6244745587761416	0	NA
flame cells	Smp-165720	Smp_165720.1,Smp_165720.2	Smp_165720	0.6227354388244107	0	Putative translation elongation factor G
flame cells	Smp-314990	Smp_314990.1	Smp_314990	0.6206978525176258	0	Transmembrane protein 231
flame cells	Smp-150120	Smp_150120.1	Smp_150120	0.6191930113362476	3.7825657783197985e-225	NA
flame cells	Smp-013610	Smp_013610.1	Smp_013610	0.6186440223845082	1.67104927e-315	NA
flame cells	Smp-156860	Smp_156860.1	Smp_156860	0.6173469830251421	0	NA
flame cells	Smp-169730	Smp_169730.1	Smp_169730	0.6159794018617802	1.1906065276168816e-195	Fascin, putative
flame cells	Smp-054620	Smp_054620.1,Smp_054620.2,Smp_054620.3	Smp_054620	0.6146320392264246	0	NA
flame cells	Smp-169440	Smp_169440.1	Smp_169440	0.6133876979936668	9.40479750335045e-233	RAD6; Ubiquitin-conjugating enzyme rad6, putative
flame cells	Smp-062420	Smp_062420.1	Smp_062420	0.6121204815327332	6.849299101713918e-205	Putative heat shock protein 70 (Hsp70)-interacting protein
flame cells	Smp-085530	Smp_085530.1	Smp_085530	0.609724137110855	7.121426119170649e-173	Synapse-associated protein, putative
flame cells	Smp-140700	Smp_140700.1	Smp_140700	0.6094886743436028	0	Mitogen-activated protein kinase
flame cells	Smp-083740	Smp_083740.1	Smp_083740	0.6081397989514848	9.871614197912996e-208	Putative centrin
flame cells	Smp-336170	Smp_336170.1	Smp_336170	0.6062722996922484	0	NA
flame cells	Smp-151740	Smp_151740.1	Smp_151740	0.6058704744750165	1.1945457293521568e-226	Run and tbc1 domain containing, putative
flame cells	Smp-347740	Smp_347740.1,Smp_347740.2	Smp_347740	0.603441804635201	0	Coiled-coil domain-containing protein 39
flame cells	Smp-085080	Smp_085080.1	Smp_085080	0.6031084073846207	6.567700103004238e-199	NA
flame cells	Smp-213170	Smp_213170.1,Smp_213170.2	Smp_213170	0.60001467657147	1.1975997186347802e-275	NA
flame cells	Smp-068750	Smp_068750.1,Smp_068750.2	Smp_068750	0.5984115194570084	0	NA
flame cells	Smp-126230	Smp_126230.1	Smp_126230	0.5977095739745613	0	NA
flame cells	Smp-003930	Smp_003930.1	Smp_003930	0.5943547632187229	0	NA
flame cells	Smp-050760	Smp_050760.1	Smp_050760	0.5943238144861467	1.8767030077060063e-214	NA
flame cells	Smp-047700	Smp_047700.1	Smp_047700	0.5896521269051936	0	Putative ring finger protein 11 (Sid 1669) (Nedd4 ww domain-binding protein 2)
flame cells	Smp-158730	Smp_158730.1,Smp_158730.2,Smp_158730.3	Smp_158730	0.5896235542583439	0	NA
flame cells	Smp-327970	Smp_327970.1,Smp_327970.2	Smp_327970	0.5885184273593111	0	Leucine-rich repeat-containing protein 51
flame cells	Smp-062070	Smp_062070.1	Smp_062070	0.5859985304904116	3.373655911015191e-158	Sulfide quinone reductase, putative
flame cells	Smp-001080	Smp_001080.1	Smp_001080	0.5858917757619343	4.876368891392871e-168	NA
flame cells	Smp-333710	Smp_333710.1	Smp_333710	0.5853254390828506	1.211853294726199e-227	Transmembrane protein 138
flame cells	Smp-179620	Smp_179620.1	Smp_179620	0.5846845100810634	1.45966134417e-312	NA
flame cells	Smp-133950	Smp_133950.1	Smp_133950	0.5842091211497127	0	NA
flame cells	Smp-310470	Smp_310470.1	Smp_310470	0.5819318250935108	0	B box-type domain-containing protein
flame cells	Smp-010160	Smp_010160.1	Smp_010160	0.5790589515088032	5.957140429360723e-189	Putative chaperone binding protein
flame cells	Smp-244670	Smp_244670.1	Smp_244670	0.576700998662783	0	NA
flame cells	Smp-174880	Smp_174880.1	Smp_174880	0.5715561024645377	1.5347148026096403e-304	Putative fog
flame cells	Smp-063630	Smp_063630.1,Smp_063630.2	Smp_063630	0.5713365129057089	2.559910798774e-311	F-box domain-containing protein
flame cells	Smp-135480	Smp_135480.1	Smp_135480	0.5691559165457506	0	Putative tetratricopeptide repeat protein 10, tpr10
flame cells	Smp-005500	Smp_005500.1	Smp_005500	0.5691090094985516	0	Polypeptide N-acetylgalactosaminyltransferase
flame cells	Smp-316450	Smp_316450.1	Smp_316450	0.5688328144380252	0	Glyco_tran_10_N domain-containing protein
flame cells	Smp-079420	Smp_079420.1,Smp_079420.2,Smp_079420.3	Smp_079420	0.5688267343914057	8.868071705607476e-213	Putative ank repeat-containing
flame cells	Smp-135920	Smp_135920.1	Smp_135920	0.5687550392828328	0	WW domain-containing protein
flame cells	Smp-156370	Smp_156370.1	Smp_156370	0.5632809813882093	0	NA
flame cells	Smp-343560	Smp_343560.1,Smp_343560.2	Smp_343560	0.5630196362159644	0	SH3 domain-containing protein
flame cells	Smp-330630	Smp_330630.1,Smp_330630.2	Smp_330630	0.5625413180300439	0	NA
flame cells	Smp-126540	Smp_126540.1,Smp_126540.2	Smp_126540	0.5621733815259252	1.9568449397931177e-151	Endostatin domain-containing protein
flame cells	Smp-074000	Smp_074000.1	Smp_074000	0.5607543834017537	8.281509992486286e-155	NA
flame cells	Smp-124130	Smp_124130.1	Smp_124130	0.5594540549645601	0	Serine/threonine kinase
flame cells	Smp-042440	Smp_042440.1	Smp_042440	0.5590239467633682	0	(Dihydro)ceramide Synthase (LAG1)
flame cells	Smp-344460	Smp_344460.1,Smp_344460.2	Smp_344460	0.5553226418648736	3.050586937325397e-192	Ig-like domain-containing protein
flame cells	Smp-153540	Smp_153540.1	Smp_153540	0.5528538148562532	1.1786616562301314e-231	EF-hand domain-containing protein
flame cells	Smp-122890	Smp_122890.1	Smp_122890	0.5497510931124456	3.179919812167305e-253	Putative wd-repeat protein
flame cells	Smp-043910	Smp_043910.1	Smp_043910	0.5487938391468195	0	Tubulin tyrosine ligase-related
flame cells	Smp-245400	Smp_245400.1	Smp_245400	0.5469485784935326	2.227887196364516e-234	NA
flame cells	Smp-329370	Smp_329370.1	Smp_329370	0.5457901502330127	0	Glutaredoxin domain-containing protein
flame cells	Smp-210200	Smp_210200.1	Smp_210200	0.5437118936256845	0	Tubulin--tyrosine ligase-like protein 9
flame cells	Smp-169760	Smp_169760.1	Smp_169760	0.5431229281593448	0	NA
flame cells	Smp-142670	Smp_142670.1	Smp_142670	0.5428092829623983	2.2825380439579683e-264	Intraflagellar transport protein 46 homolog
flame cells	Smp-151570	Smp_151570.1	Smp_151570	0.5418974847777288	0	NA
flame cells	Smp-173340	Smp_173340.1,Smp_173340.2	Smp_173340	0.541492257034978	2.9426988796724945e-192	Putative transcription factor
flame cells	Smp-171010	Smp_171010.1	Smp_171010	0.5394602477025312	0	Putative ef-hand domain (C-terminal) containing protein
flame cells	Smp-125280	Smp_125280.1	Smp_125280	0.5351564039803175	0	Putative f-box and wd40 domain protein 7 (Fbw7)
flame cells	Smp-244820	Smp_244820.1,Smp_244820.2	Smp_244820	0.5343739694948171	0	Calpain catalytic domain-containing protein
flame cells	Smp-076540	Smp_076540.1	Smp_076540	0.5320027299315802	1.146457735886584e-213	NA
flame cells	Smp-006810	Smp_006810.1	Smp_006810	0.5318393231765437	1.8986121181754014e-127	Putative lim-only
flame cells	Smp-176820	Smp_176820.1,Smp_176820.2	Smp_176820	0.5310529778586939	0	NA
flame cells	Smp-021790	Smp_021790.1	Smp_021790	0.5303331932899281	3.7458448796734436e-210	NA
flame cells	Smp-198730	Smp_198730.1	Smp_198730	0.529870609030505	0	NA
flame cells	Smp-165760	Smp_165760.1	Smp_165760	0.5296036780336262	0	NA
flame cells	Smp-031880	Smp_031880.1	Smp_031880	0.5246253327514396	9.68962071890445e-127	Basigin related; Ig domain-containing protein
flame cells	Smp-143550	Smp_143550.1	Smp_143550	0.524233260287256	1.6826162686488682e-274	NA
flame cells	Smp-131060	Smp_131060.1,Smp_131060.2,Smp_131060.3,Smp_131060.4	Smp_131060	0.524185855207699	1.5210086517505698e-295	Putative ubiquitin-protein ligase BRE1
flame cells	Smp-127480	Smp_127480.1,Smp_127480.2,Smp_127480.3,Smp_127480.4	Smp_127480	0.5222938667695759	1.8376460373410134e-270	VWFA domain-containing protein
flame cells	Smp-332720	Smp_332720.1	Smp_332720	0.5214369580690611	0	NA
flame cells	Smp-122030	Smp_122030.1	Smp_122030	0.5210757856278663	5.637486887428394e-189	Sh3-containing grb2-like protein 1 (Endophilin II)
flame cells	Smp-030910	Smp_030910.1	Smp_030910	0.517765083906124	0	Dynein light chain
flame cells	Smp-337650	Smp_337650.1	Smp_337650	0.517499020623231	0	NA
flame cells	Smp-328500	Smp_328500.1	Smp_328500	0.5174002998576757	0	NA
flame cells	Smp-143580	Smp_143580.1	Smp_143580	0.5154792359072076	5.933066710222774e-205	MORN repeat-containing protein 5
flame cells	Smp-035370	Smp_035370.1,Smp_035370.2	Smp_035370	0.5146266570952265	0	NA
flame cells	Smp-017420	Smp_017420.1	Smp_017420	0.5142411694860018	0	NA
flame cells	Smp-139150	Smp_139150.1,Smp_139150.2,Smp_139150.3	Smp_139150	0.5134041981334015	0	MFS domain-containing protein
flame cells	Smp-330650	Smp_330650.1,Smp_330650.2,Smp_330650.3	Smp_330650	0.5110182556639413	2.872371870245727e-264	Kinesin-associated protein, putative
flame cells	Smp-047550	Smp_047550.1	Smp_047550	0.5077942130105124	0	Putative morn protein
flame cells	Smp-130960	Smp_130960.1	Smp_130960	0.5075667325607043	0	NA
flame cells	Smp-343750	Smp_343750.1,Smp_343750.2	Smp_343750	0.5073354959556928	0	NA
flame cells	Smp-130020	Smp_130020.1,Smp_130020.2,Smp_130020.3	Smp_130020	0.5066262443129896	9.031674179791757e-242	Cilia- and flagella-associated protein 157
flame cells	Smp-346490	Smp_346490.1	Smp_346490	0.5059763615012702	1.5987932829623248e-274	NA
flame cells	Smp-089870	Smp_089870.1	Smp_089870	0.5049693591670397	1.164795827119305e-127	Histone H2A
flame cells	Smp-140110	Smp_140110.1	Smp_140110	0.5044214070962886	1.436834923e-315	NA
flame cells	Smp-096160	Smp_096160.1	Smp_096160	0.5038501134967818	5.315476449658978e-280	ADP-ribosylation factor-like 13, arl13
flame cells	Smp-051120	Smp_051120.1	Smp_051120	0.5005133437728213	2.660525624346363e-150	NA
flame cells	Smp-010450	Smp_010450.1,Smp_010450.2	Smp_010450	0.5002925074171465	0	NA
flame cells	Smp-075770	Smp_075770.1	Smp_075770	0.5000502931484381	0	NA
flame cells	Smp-165060	Smp_165060.1	Smp_165060	0.4998680134551627	8.995019715124226e-307	NA
flame cells	Smp-343780	Smp_343780.1	Smp_343780	0.498483066490369	0	NA
flame cells	Smp-146200	Smp_146200.1	Smp_146200	0.49796988203675774	9.380647390449206e-154	Putative zyxin/trip6
flame cells	Smp-144020	Smp_144020.1	Smp_144020	0.4958781442646432	0	NA
flame cells	Smp-180020	Smp_180020.1	Smp_180020	0.4952997879377665	1.323439888444351e-236	Lyst-interacting protein, putative
flame cells	Smp-024870	Smp_024870.1	Smp_024870	0.49490978978134803	0	NA
flame cells	Smp-127360	Smp_127360.1	Smp_127360	0.4943332536472301	0	NA
flame cells	Smp-244250	Smp_244250.1	Smp_244250	0.49396631439085653	0	NA
flame cells	Smp-140030	Smp_140030.1	Smp_140030	0.4934251658611074	3.8949e-319	Putative spindle assembly checkpoint component MAD1 (Mitotic arrest deficient protein 1)
flame cells	Smp-132550	Smp_132550.1	Smp_132550	0.49202353613951	0	Centrosomal protein POC5
flame cells	Smp-158330	Smp_158330.1	Smp_158330	0.4919457936786461	3.177457557559761e-305	NA
flame cells	Smp-000910	Smp_000910.1	Smp_000910	0.48923215585709096	0	Similar to cancer susceptibility candidate 1
flame cells	Smp-342990	Smp_342990.1,Smp_342990.2	Smp_342990	0.4891588332240961	0	NA
flame cells	Smp-333450	Smp_333450.1	Smp_333450	0.4887098779580217	3.2353519489055557e-290	NA
flame cells	Smp-021390	Smp_021390.1,Smp_021390.2	Smp_021390	0.48866924174527504	0	Subfamily M23B non-peptidase homologue (M23 family)
